num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_16,1,599268.8919518188,13.303465677793554
0,splitOrderHash_MaxLoad_16,2,343667.4124249516,12.747429644333343
0,splitOrderHash_MaxLoad_16,3,208001.397769393,12.245300078706034
0,splitOrderHash_MaxLoad_16,4,174223.00893589813,12.068091418122021
0,splitOrderHash_MaxLoad_16,5,139976.03610261923,11.849226516244489
0,splitOrderHash_MaxLoad_16,6,127427.16900155717,11.75530025685311
0,splitOrderHash_MaxLoad_16,7,95200.64964923321,11.463742044802741
0,splitOrderHash_MaxLoad_16,8,92916.85521045203,11.439460342257082
0,splitOrderHash_MaxLoad_16,9,88330.87331851141,11.388844966688053
0,splitOrderHash_MaxLoad_16,10,81009.17996027309,11.302317760075772
0,splitOrderHash_MaxLoad_16,11,96626.38634707812,11.47860713349265
0,splitOrderHash_MaxLoad_16,12,71534.39123160046,11.177933609286645
0,splitOrderHash_MaxLoad_16,13,12047.118690622765,9.396580797515385
0,splitOrderHash_MaxLoad_16,14,33600.09569307253,10.42228419395535
0,splitOrderHash_MaxLoad_16,15,16346.079188580628,9.70174334258781
0,splitOrderHash_MaxLoad_16,16,26122.4694510781,10.17055112145895
0,splitOrderHash_MaxLoad_16,17,57946.8951474111,10.967282269203308
0,splitOrderHash_MaxLoad_16,18,7201.511395599618,8.882046199030357
0,splitOrderHash_MaxLoad_16,19,5975.228019182634,8.695377538277851
0,splitOrderHash_MaxLoad_16,20,6056.632909417483,8.70890929913764
0,splitOrderHash_MaxLoad_16,21,6055.802891367314,8.708772246926983
0,splitOrderHash_MaxLoad_16,22,11798.645727846066,9.375740035040705
0,splitOrderHash_MaxLoad_16,23,6387.455242302685,8.76209122741151
0,splitOrderHash_MaxLoad_16,24,21118.650704064137,9.957911848661153
0,splitOrderHash_MaxLoad_16,25,5657.891409108605,8.640806559225693
0,splitOrderHash_MaxLoad_16,26,21488.749135615068,9.975284781130703
0,splitOrderHash_MaxLoad_16,27,18075.55691242736,9.80231585775161
0,splitOrderHash_MaxLoad_16,28,15701.283705553198,9.661497752678766
0,splitOrderHash_MaxLoad_16,29,6567.665674292383,8.78991374762787
0,splitOrderHash_MaxLoad_16,30,5015.3044523014205,8.520249406888638
0,splitOrderHash_MaxLoad_16,31,17360.24309895616,9.761937991512387
0,splitOrderHash_MaxLoad_16,32,19992.179059551905,9.903096429034898
0,splitOrderHash_MaxLoad_16,33,17870.21364197813,9.790890563424938
0,splitOrderHash_MaxLoad_16,34,4272.095212356881,8.35985966792839
0,splitOrderHash_MaxLoad_16,35,8656.767479918031,9.066096661656495
0,splitOrderHash_MaxLoad_16,36,3274.615654267389,8.093955783706818
0,splitOrderHash_MaxLoad_16,37,4109.423425702487,8.321038011932162
0,splitOrderHash_MaxLoad_16,38,5327.302826533697,8.580600352782694
0,splitOrderHash_MaxLoad_16,39,8602.259314590903,9.05978015873805
0,splitOrderHash_MaxLoad_16,40,14095.783669188873,9.553631001093727
0,splitOrderHash_MaxLoad_16,41,7284.884287626463,8.893556834855453
0,splitOrderHash_MaxLoad_16,42,4707.566443298915,8.456926374780913
0,splitOrderHash_MaxLoad_16,43,5589.2059912487575,8.628592515138868
0,splitOrderHash_MaxLoad_16,44,7323.644444678801,8.898863358012864
0,splitOrderHash_MaxLoad_16,45,8321.84294868194,9.026639017540964
0,splitOrderHash_MaxLoad_16,46,8071.576154433144,8.996104052532093
0,splitOrderHash_MaxLoad_16,47,6412.311638345624,8.765975114910463
0,splitOrderHash_MaxLoad_16,48,5278.503894638528,8.571397983260022
0,splitOrderHash_MaxLoad_16,49,5470.974592301605,8.607212049984609
