id,,Name,Threads,OperationsPerMilliSecond
0,splitOrderHashMap_max_load_2,1,135140.4311790597
0,splitOrderHashMap_max_load_2,2,339635.84244972543
0,splitOrderHashMap_max_load_2,3,163680.05133006407
0,splitOrderHashMap_max_load_2,4,50202.995813572175
0,splitOrderHashMap_max_load_2,5,18927.754087590452
0,splitOrderHashMap_max_load_2,6,21622.92601002309
0,splitOrderHashMap_max_load_2,7,11852.096268414898
0,splitOrderHashMap_max_load_2,8,10388.337885676134
0,splitOrderHashMap_max_load_2,9,8272.944971513769
0,splitOrderHashMap_max_load_2,10,10084.922103557425
0,splitOrderHashMap_max_load_2,11,11308.856519674526
0,splitOrderHashMap_max_load_2,12,8635.914922075117
0,splitOrderHashMap_max_load_2,13,8529.446635090655
0,splitOrderHashMap_max_load_2,14,17180.48043151869
0,splitOrderHashMap_max_load_2,15,7976.352348664866
0,splitOrderHashMap_max_load_2,16,9112.047384104324
0,splitOrderHashMap_max_load_2,17,8530.246976240704
0,splitOrderHashMap_max_load_2,18,5737.223461526237
0,splitOrderHashMap_max_load_2,19,7753.268661768771
0,splitOrderHashMap_max_load_2,20,5604.114585761783
0,splitOrderHashMap_max_load_2,21,5731.329706318642
0,splitOrderHashMap_max_load_2,22,6358.94825793751
0,splitOrderHashMap_max_load_2,23,11917.06343536286
0,splitOrderHashMap_max_load_2,24,4653.10735672559
0,splitOrderHashMap_max_load_2,25,9288.54397428931
0,splitOrderHashMap_max_load_2,26,4795.980891277416
0,splitOrderHashMap_max_load_2,27,11021.105416873314
0,splitOrderHashMap_max_load_2,28,8764.725066789397
0,splitOrderHashMap_max_load_2,29,17735.574991775127
0,splitOrderHashMap_max_load_2,30,9473.071751508443
0,splitOrderHashMap_max_load_2,31,4950.146578790344
0,splitOrderHashMap_max_load_2,32,5331.918881892345
0,splitOrderHashMap_max_load_2,33,4182.504941525026
0,splitOrderHashMap_max_load_2,34,9273.250705578463
0,splitOrderHashMap_max_load_2,35,5845.780705474661
0,splitOrderHashMap_max_load_2,36,4574.087920007619
0,splitOrderHashMap_max_load_2,37,4838.109361688395
0,splitOrderHashMap_max_load_2,38,11662.755561589087
0,splitOrderHashMap_max_load_2,39,4389.3951861151845
0,splitOrderHashMap_max_load_2,40,11375.465555147177
0,splitOrderHashMap_max_load_2,41,4813.582234685336
0,splitOrderHashMap_max_load_2,42,3273.9368078467883
0,splitOrderHashMap_max_load_2,43,6867.091899887414
0,splitOrderHashMap_max_load_2,44,7140.481402687592
0,splitOrderHashMap_max_load_2,45,4123.012893321
0,splitOrderHashMap_max_load_2,46,2890.7317560787824
0,splitOrderHashMap_max_load_2,47,4907.346115563192
0,splitOrderHashMap_max_load_2,48,10197.779820959619
0,splitOrderHashMap_max_load_2,49,4921.908991933976
0,splitOrderHashMap_max_load_2,50,4708.185929840591
0,splitOrderHashMap_max_load_2,51,4172.641367524791
0,splitOrderHashMap_max_load_2,52,7498.624564789203
0,splitOrderHashMap_max_load_2,53,2943.38548139202
0,splitOrderHashMap_max_load_2,54,2812.777480498451
0,splitOrderHashMap_max_load_2,55,4974.476953646232
0,splitOrderHashMap_max_load_2,56,3562.14358972313
0,splitOrderHashMap_max_load_2,57,5363.351511161832
0,splitOrderHashMap_max_load_2,58,6425.481919175791
0,splitOrderHashMap_max_load_2,59,4039.0699233687455
0,splitOrderHashMap_max_load_2,60,5397.430046068145
0,splitOrderHashMap_max_load_2,61,5615.209040756085
0,splitOrderHashMap_max_load_2,62,2292.6886708531774
0,splitOrderHashMap_max_load_2,63,2481.755375358055
0,splitOrderHashMap_max_load_2,64,2859.0119975007665
0,splitOrderHashMap_max_load_2,65,2825.6093793955883
0,splitOrderHashMap_max_load_2,66,2910.2879581509906
0,splitOrderHashMap_max_load_2,67,2717.5841198950284
0,splitOrderHashMap_max_load_2,68,2984.936161468808
0,splitOrderHashMap_max_load_2,69,2724.9329264572484
0,splitOrderHashMap_max_load_2,70,3477.7970826429614
0,splitOrderHashMap_max_load_2,71,5082.198203188825
0,splitOrderHashMap_max_load_2,72,3564.7721233679226
0,splitOrderHashMap_max_load_2,73,3223.4369135359466
0,splitOrderHashMap_max_load_2,74,2230.87534149682
0,splitOrderHashMap_max_load_2,75,2283.1333274291505
0,splitOrderHashMap_max_load_2,76,3482.0726187637474
0,splitOrderHashMap_max_load_2,77,4760.789150313872
0,splitOrderHashMap_max_load_2,78,2964.7765277456388
0,splitOrderHashMap_max_load_2,79,3007.9473277140264
0,splitOrderHashMap_max_load_2,80,2649.7746711112927
0,splitOrderHashMap_max_load_2,81,2463.7847661280643
0,splitOrderHashMap_max_load_2,82,2889.81285196295
0,splitOrderHashMap_max_load_2,83,3857.309333103232
0,splitOrderHashMap_max_load_2,84,1764.3135094067638
0,splitOrderHashMap_max_load_2,85,2756.3010627166814
0,splitOrderHashMap_max_load_2,86,3503.9942029919907
0,splitOrderHashMap_max_load_2,87,6408.056721554877
0,splitOrderHashMap_max_load_2,88,5029.859762479962
0,splitOrderHashMap_max_load_2,89,5362.625854795859
0,splitOrderHashMap_max_load_2,90,6171.013724149393
0,splitOrderHashMap_max_load_2,91,3700.2836822484996
0,splitOrderHashMap_max_load_2,92,3013.2549469209116
0,splitOrderHashMap_max_load_2,93,2292.7591090631577
0,splitOrderHashMap_max_load_2,94,3468.4625533336816
0,splitOrderHashMap_max_load_2,95,5253.21466531533
0,splitOrderHashMap_max_load_2,96,5794.349720990472
0,splitOrderHashMap_max_load_2,97,4850.497481573203
0,splitOrderHashMap_max_load_2,98,2635.2628367671555
0,splitOrderHashMap_max_load_2,99,2794.7974733242168
1,splitOrderHashMap_max_load_4,1,459476.4725072253
1,splitOrderHashMap_max_load_4,2,703942.7835305547
1,splitOrderHashMap_max_load_4,3,145050.5138414453
1,splitOrderHashMap_max_load_4,4,212235.3690242479
1,splitOrderHashMap_max_load_4,5,184094.2562592047
1,splitOrderHashMap_max_load_4,6,146379.87920732368
1,splitOrderHashMap_max_load_4,7,127782.2998513892
1,splitOrderHashMap_max_load_4,8,21200.7062379262
1,splitOrderHashMap_max_load_4,9,109127.17899694662
1,splitOrderHashMap_max_load_4,10,18684.122120916913
1,splitOrderHashMap_max_load_4,11,56614.27393042898
1,splitOrderHashMap_max_load_4,12,12354.90706021164
1,splitOrderHashMap_max_load_4,13,30471.008663517187
1,splitOrderHashMap_max_load_4,14,54982.87833168751
1,splitOrderHashMap_max_load_4,15,56828.611159889006
1,splitOrderHashMap_max_load_4,16,53464.64249530179
1,splitOrderHashMap_max_load_4,17,22907.18261583074
1,splitOrderHashMap_max_load_4,18,47664.646797817535
1,splitOrderHashMap_max_load_4,19,39525.144909062525
1,splitOrderHashMap_max_load_4,20,40291.160038905145
1,splitOrderHashMap_max_load_4,21,28508.530607613717
1,splitOrderHashMap_max_load_4,22,37330.231439968884
1,splitOrderHashMap_max_load_4,23,31671.999703550082
1,splitOrderHashMap_max_load_4,24,24719.238884747043
1,splitOrderHashMap_max_load_4,25,8052.550299047561
1,splitOrderHashMap_max_load_4,26,22682.654914027065
1,splitOrderHashMap_max_load_4,27,11265.931294267364
1,splitOrderHashMap_max_load_4,28,25924.80923877242
1,splitOrderHashMap_max_load_4,29,13146.885949712636
1,splitOrderHashMap_max_load_4,30,6361.720560406508
1,splitOrderHashMap_max_load_4,31,6123.9102195568785
1,splitOrderHashMap_max_load_4,32,5483.538417670155
1,splitOrderHashMap_max_load_4,33,5859.410934668623
1,splitOrderHashMap_max_load_4,34,7666.147259636003
1,splitOrderHashMap_max_load_4,35,8593.192180985689
1,splitOrderHashMap_max_load_4,36,13755.763664975624
1,splitOrderHashMap_max_load_4,37,20968.923635793282
1,splitOrderHashMap_max_load_4,38,16674.69831302077
1,splitOrderHashMap_max_load_4,39,10651.486452214609
1,splitOrderHashMap_max_load_4,40,17212.09500801051
1,splitOrderHashMap_max_load_4,41,10855.80548394041
1,splitOrderHashMap_max_load_4,42,5991.844380776438
1,splitOrderHashMap_max_load_4,43,9692.018661400412
1,splitOrderHashMap_max_load_4,44,19563.361423711893
1,splitOrderHashMap_max_load_4,45,16258.58168587835
1,splitOrderHashMap_max_load_4,46,15725.547677580353
1,splitOrderHashMap_max_load_4,47,16633.875752932385
1,splitOrderHashMap_max_load_4,48,15915.029023442677
1,splitOrderHashMap_max_load_4,49,4594.942704970171
1,splitOrderHashMap_max_load_4,50,9107.890338450115
1,splitOrderHashMap_max_load_4,51,4186.862521396438
1,splitOrderHashMap_max_load_4,52,7001.751838309945
1,splitOrderHashMap_max_load_4,53,13066.088274492382
1,splitOrderHashMap_max_load_4,54,5138.722644074238
1,splitOrderHashMap_max_load_4,55,6500.006077505683
1,splitOrderHashMap_max_load_4,56,4725.228215528433
1,splitOrderHashMap_max_load_4,57,6810.77355403872
1,splitOrderHashMap_max_load_4,58,12435.953286082515
1,splitOrderHashMap_max_load_4,59,10802.596166331461
1,splitOrderHashMap_max_load_4,60,13298.577943164804
1,splitOrderHashMap_max_load_4,61,13005.594096188594
1,splitOrderHashMap_max_load_4,62,7225.303533195103
1,splitOrderHashMap_max_load_4,63,4062.9147220202503
1,splitOrderHashMap_max_load_4,64,4318.446381910615
1,splitOrderHashMap_max_load_4,65,4460.803499553875
1,splitOrderHashMap_max_load_4,66,9672.772055903206
1,splitOrderHashMap_max_load_4,67,8485.97840573075
1,splitOrderHashMap_max_load_4,68,8837.463492438312
1,splitOrderHashMap_max_load_4,69,8114.8491352167575
1,splitOrderHashMap_max_load_4,70,6728.978804793402
1,splitOrderHashMap_max_load_4,71,11139.330749008599
1,splitOrderHashMap_max_load_4,72,9258.593154918392
1,splitOrderHashMap_max_load_4,73,9206.737379933787
1,splitOrderHashMap_max_load_4,74,4850.3702020804885
1,splitOrderHashMap_max_load_4,75,3646.9134275267857
1,splitOrderHashMap_max_load_4,76,2835.690453761515
1,splitOrderHashMap_max_load_4,77,3843.514682014692
1,splitOrderHashMap_max_load_4,78,7824.373486766168
1,splitOrderHashMap_max_load_4,79,6220.4215069580705
1,splitOrderHashMap_max_load_4,80,9045.571044186348
1,splitOrderHashMap_max_load_4,81,8445.766901394236
1,splitOrderHashMap_max_load_4,82,8475.16378677776
1,splitOrderHashMap_max_load_4,83,4787.081390675866
1,splitOrderHashMap_max_load_4,84,3019.104531180768
1,splitOrderHashMap_max_load_4,85,2533.4352652567527
1,splitOrderHashMap_max_load_4,86,9114.067937538375
1,splitOrderHashMap_max_load_4,87,6308.488361280567
1,splitOrderHashMap_max_load_4,88,8015.579079498914
1,splitOrderHashMap_max_load_4,89,6094.0026725858115
1,splitOrderHashMap_max_load_4,90,7950.797286074854
1,splitOrderHashMap_max_load_4,91,6353.090810444735
