num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_16,1,1092752.863012501,13.904210632728994
0,splitOrderHash_MaxLoad_16,2,612944.1546580691,13.326029109068612
0,splitOrderHash_MaxLoad_16,3,457433.52347320126,13.033386849256368
0,splitOrderHash_MaxLoad_16,4,370565.2602479823,12.822784849227466
0,splitOrderHash_MaxLoad_16,5,249106.33103740332,12.425635116573238
0,splitOrderHash_MaxLoad_16,6,258821.27614418414,12.463893048987817
0,splitOrderHash_MaxLoad_16,7,224245.91704246547,12.320498572586796
0,splitOrderHash_MaxLoad_16,8,69283.98466052579,11.145969056890195
0,splitOrderHash_MaxLoad_16,9,178676.08170499865,12.093329846106505
0,splitOrderHash_MaxLoad_16,10,176355.64584964624,12.080257950176657
0,splitOrderHash_MaxLoad_16,11,147611.4983452751,11.90233909018256
0,splitOrderHash_MaxLoad_16,12,33385.16937297978,10.415867049604838
0,splitOrderHash_MaxLoad_16,13,38551.868454856536,10.55975984616599
0,splitOrderHash_MaxLoad_16,14,38222.64691829909,10.551183470192155
0,splitOrderHash_MaxLoad_16,15,89293.20853714508,11.399680711756853
0,splitOrderHash_MaxLoad_16,16,40553.17778756461,10.610369423613943
0,splitOrderHash_MaxLoad_16,17,24015.94658853479,10.086473329875716
0,splitOrderHash_MaxLoad_16,18,25208.022907034574,10.134917592157523
0,splitOrderHash_MaxLoad_16,19,24362.56565102379,10.100803038569447
0,splitOrderHash_MaxLoad_16,20,20621.79240907697,9.934103679548556
0,splitOrderHash_MaxLoad_16,21,22783.02901282047,10.033771196239861
0,splitOrderHash_MaxLoad_16,22,13507.723446112019,9.511016907955042
0,splitOrderHash_MaxLoad_16,23,15704.644632945548,9.66171178407876
0,splitOrderHash_MaxLoad_16,24,19209.937531204145,9.86318300386789
0,splitOrderHash_MaxLoad_16,25,11335.930319396639,9.335732634509409
0,splitOrderHash_MaxLoad_16,26,14325.442831670174,9.569792454310734
0,splitOrderHash_MaxLoad_16,27,20775.978647280186,9.941552725583113
0,splitOrderHash_MaxLoad_16,28,17036.451361698,9.743110525274073
0,splitOrderHash_MaxLoad_16,29,15246.447387178194,9.632101796678754
0,splitOrderHash_MaxLoad_16,30,18166.657280560405,9.807343175316692
0,splitOrderHash_MaxLoad_16,31,20191.64292129459,9.913024081017308
1,Refinable16,1,1185705.138846072,13.985848209455554
1,Refinable16,2,601456.72819569,13.307109871984789
1,Refinable16,3,561624.2172362473,13.238588252623432
1,Refinable16,4,423183.69557857676,12.955561632268411
1,Refinable16,5,373281.9697342979,12.83008936406918
1,Refinable16,6,321125.2227806233,12.679586428162425
1,Refinable16,7,228256.3044391286,12.338224418838655
1,Refinable16,8,279342.87382361735,12.540195244712683
1,Refinable16,9,239116.03583871145,12.384704218695239
1,Refinable16,10,159699.25436418137,11.981047665214003
1,Refinable16,11,97665.31074660247,11.489301716094134
1,Refinable16,12,130519.33643969354,11.77927666672018
1,Refinable16,13,142651.72437404425,11.868161444714707
1,Refinable16,14,105383.62802108515,11.565362571155893
1,Refinable16,15,107930.51864931433,11.589242953230938
1,Refinable16,16,79494.73148667072,11.283446027838513
1,Refinable16,17,66969.9064028588,11.111998639305073
1,Refinable16,18,78377.33828991621,11.269290112130257
1,Refinable16,19,86891.16447194068,11.372411631423052
1,Refinable16,20,70834.82381608446,11.168106020566544
1,Refinable16,21,77048.72561407834,11.252193300885047
1,Refinable16,22,72606.29743460169,11.192806938574499
1,Refinable16,23,71712.19315248952,11.18041607004428
1,Refinable16,24,23922.294645640242,10.082566133465262
1,Refinable16,25,62703.07959905142,11.046165841827143
1,Refinable16,26,41025.92715518426,10.621959515463658
1,Refinable16,27,55851.35051358109,10.930448985289699
1,Refinable16,28,14777.081810062484,9.60083273319896
1,Refinable16,29,50130.56505669015,10.822386182021075
1,Refinable16,30,45775.24264311744,10.73149867030676
1,Refinable16,31,43071.200570951834,10.670609852536646
2,concHashMap,1,1629327.902240326,14.30367815783768
2,concHashMap,2,1085034.12432321,13.89712199545126
2,concHashMap,3,643198.4974883099,13.374208660849622
2,concHashMap,4,413419.6002232466,12.932218337353694
2,concHashMap,5,394108.8607495162,12.884382446435842
2,concHashMap,6,348822.2018355024,12.762317621042582
2,concHashMap,7,313992.44534176507,12.657124205179828
2,concHashMap,8,148895.27153286192,11.910998462176343
2,concHashMap,9,225065.55034153696,12.324146973608075
2,concHashMap,10,106926.94109822523,11.579901086759886
2,concHashMap,11,183846.17223077107,12.121854666446161
2,concHashMap,12,51321.16063831207,10.8458584341853
2,concHashMap,13,118469.79671767581,11.682413327050277
2,concHashMap,14,49797.92004047576,10.815728495885002
2,concHashMap,15,131509.7317201473,11.786836133338092
2,concHashMap,16,74102.1780112161,11.21320020371613
2,concHashMap,17,55250.63344851249,10.919635084445723
2,concHashMap,18,47179.914944049335,10.76172355016329
2,concHashMap,19,47231.92575896982,10.762825336121379
2,concHashMap,20,53950.64379303239,10.895824903757479
2,concHashMap,21,46911.84045470709,10.756025384292107
2,concHashMap,22,41160.41076443526,10.625232169597782
2,concHashMap,23,35480.23023831006,10.47673092564457
2,concHashMap,24,29333.24650692367,10.286476844796615
2,concHashMap,25,31257.472489517026,10.350013746244542
2,concHashMap,26,48912.07321159119,10.797779540931735
2,concHashMap,27,36785.91187861238,10.512870221473612
2,concHashMap,28,36990.128074619446,10.518406347232494
2,concHashMap,29,33496.31523784226,10.419190718863264
2,concHashMap,30,33407.955570091726,10.416549341323195
2,concHashMap,31,25559.053169987128,10.148746864377612
3,concSkipListSet,1,1499587.6134063134,14.220700703878007
3,concSkipListSet,2,780085.9654733952,13.567159404738241
3,concSkipListSet,3,522056.9042025581,13.165531872805708
3,concSkipListSet,4,422199.2358193832,12.953232604397995
3,concSkipListSet,5,325173.64272521524,12.692114603940652
3,concSkipListSet,6,344286.22579667834,12.749228642126914
3,concSkipListSet,7,262028.41436125335,12.476208228623276
3,concSkipListSet,8,244385.24890637601,12.406501148101169
3,concSkipListSet,9,216248.9457863893,12.284185549806008
3,concSkipListSet,10,26994.37842069389,10.203383916667487
3,concSkipListSet,11,197487.17320810014,12.193428915432474
3,concSkipListSet,12,142174.0978698055,11.864807626945131
3,concSkipListSet,13,97636.60826044761,11.48900778671026
3,concSkipListSet,14,142087.03114831896,11.86419504425041
3,concSkipListSet,15,94963.1542961331,11.461244245835212
3,concSkipListSet,16,22850.723762399088,10.036738070323967
3,concSkipListSet,17,24296.96725254754,10.098106817118008
3,concSkipListSet,18,21306.669882553375,9.96677544270539
3,concSkipListSet,19,20698.722640428412,9.937827269157568
3,concSkipListSet,20,21940.0680712552,9.996069836434033
3,concSkipListSet,21,16553.71515029118,9.71436583599339
3,concSkipListSet,22,16600.574247064353,9.717192566942952
3,concSkipListSet,23,19207.756860530557,9.863069479581206
3,concSkipListSet,24,24255.695783123032,10.09640674644075
3,concSkipListSet,25,20083.942847525515,9.907675911478645
3,concSkipListSet,26,12353.040509449273,9.42165750685219
3,concSkipListSet,27,22834.88210921239,10.036044562882426
3,concSkipListSet,28,9868.644395636324,9.197117777061207
3,concSkipListSet,29,19677.420180020847,9.887227073599833
3,concSkipListSet,30,14524.104639783323,9.58356493712018
3,concSkipListSet,31,17449.518977835098,9.767067361510522
num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_16,1,1092752.863012501,13.904210632728994
0,splitOrderHash_MaxLoad_16,2,612944.1546580691,13.326029109068612
0,splitOrderHash_MaxLoad_16,3,457433.52347320126,13.033386849256368
0,splitOrderHash_MaxLoad_16,4,370565.2602479823,12.822784849227466
0,splitOrderHash_MaxLoad_16,5,249106.33103740332,12.425635116573238
0,splitOrderHash_MaxLoad_16,6,258821.27614418414,12.463893048987817
0,splitOrderHash_MaxLoad_16,7,224245.91704246547,12.320498572586796
0,splitOrderHash_MaxLoad_16,8,69283.98466052579,11.145969056890195
0,splitOrderHash_MaxLoad_16,9,178676.08170499865,12.093329846106505
0,splitOrderHash_MaxLoad_16,10,176355.64584964624,12.080257950176657
0,splitOrderHash_MaxLoad_16,11,147611.4983452751,11.90233909018256
0,splitOrderHash_MaxLoad_16,12,33385.16937297978,10.415867049604838
0,splitOrderHash_MaxLoad_16,13,38551.868454856536,10.55975984616599
0,splitOrderHash_MaxLoad_16,14,38222.64691829909,10.551183470192155
0,splitOrderHash_MaxLoad_16,15,89293.20853714508,11.399680711756853
0,splitOrderHash_MaxLoad_16,16,40553.17778756461,10.610369423613943
0,splitOrderHash_MaxLoad_16,17,24015.94658853479,10.086473329875716
0,splitOrderHash_MaxLoad_16,18,25208.022907034574,10.134917592157523
0,splitOrderHash_MaxLoad_16,19,24362.56565102379,10.100803038569447
0,splitOrderHash_MaxLoad_16,20,20621.79240907697,9.934103679548556
0,splitOrderHash_MaxLoad_16,21,22783.02901282047,10.033771196239861
0,splitOrderHash_MaxLoad_16,22,13507.723446112019,9.511016907955042
0,splitOrderHash_MaxLoad_16,23,15704.644632945548,9.66171178407876
0,splitOrderHash_MaxLoad_16,24,19209.937531204145,9.86318300386789
0,splitOrderHash_MaxLoad_16,25,11335.930319396639,9.335732634509409
0,splitOrderHash_MaxLoad_16,26,14325.442831670174,9.569792454310734
0,splitOrderHash_MaxLoad_16,27,20775.978647280186,9.941552725583113
0,splitOrderHash_MaxLoad_16,28,17036.451361698,9.743110525274073
0,splitOrderHash_MaxLoad_16,29,15246.447387178194,9.632101796678754
0,splitOrderHash_MaxLoad_16,30,18166.657280560405,9.807343175316692
0,splitOrderHash_MaxLoad_16,31,20191.64292129459,9.913024081017308
1,Refinable16,1,1185705.138846072,13.985848209455554
1,Refinable16,2,601456.72819569,13.307109871984789
1,Refinable16,3,561624.2172362473,13.238588252623432
1,Refinable16,4,423183.69557857676,12.955561632268411
1,Refinable16,5,373281.9697342979,12.83008936406918
1,Refinable16,6,321125.2227806233,12.679586428162425
1,Refinable16,7,228256.3044391286,12.338224418838655
1,Refinable16,8,279342.87382361735,12.540195244712683
1,Refinable16,9,239116.03583871145,12.384704218695239
1,Refinable16,10,159699.25436418137,11.981047665214003
1,Refinable16,11,97665.31074660247,11.489301716094134
1,Refinable16,12,130519.33643969354,11.77927666672018
1,Refinable16,13,142651.72437404425,11.868161444714707
1,Refinable16,14,105383.62802108515,11.565362571155893
1,Refinable16,15,107930.51864931433,11.589242953230938
1,Refinable16,16,79494.73148667072,11.283446027838513
1,Refinable16,17,66969.9064028588,11.111998639305073
1,Refinable16,18,78377.33828991621,11.269290112130257
1,Refinable16,19,86891.16447194068,11.372411631423052
1,Refinable16,20,70834.82381608446,11.168106020566544
1,Refinable16,21,77048.72561407834,11.252193300885047
1,Refinable16,22,72606.29743460169,11.192806938574499
1,Refinable16,23,71712.19315248952,11.18041607004428
1,Refinable16,24,23922.294645640242,10.082566133465262
1,Refinable16,25,62703.07959905142,11.046165841827143
1,Refinable16,26,41025.92715518426,10.621959515463658
1,Refinable16,27,55851.35051358109,10.930448985289699
1,Refinable16,28,14777.081810062484,9.60083273319896
1,Refinable16,29,50130.56505669015,10.822386182021075
1,Refinable16,30,45775.24264311744,10.73149867030676
1,Refinable16,31,43071.200570951834,10.670609852536646
2,concHashMap,1,1629327.902240326,14.30367815783768
2,concHashMap,2,1085034.12432321,13.89712199545126
2,concHashMap,3,643198.4974883099,13.374208660849622
2,concHashMap,4,413419.6002232466,12.932218337353694
2,concHashMap,5,394108.8607495162,12.884382446435842
2,concHashMap,6,348822.2018355024,12.762317621042582
2,concHashMap,7,313992.44534176507,12.657124205179828
2,concHashMap,8,148895.27153286192,11.910998462176343
2,concHashMap,9,225065.55034153696,12.324146973608075
2,concHashMap,10,106926.94109822523,11.579901086759886
2,concHashMap,11,183846.17223077107,12.121854666446161
2,concHashMap,12,51321.16063831207,10.8458584341853
2,concHashMap,13,118469.79671767581,11.682413327050277
2,concHashMap,14,49797.92004047576,10.815728495885002
2,concHashMap,15,131509.7317201473,11.786836133338092
2,concHashMap,16,74102.1780112161,11.21320020371613
2,concHashMap,17,55250.63344851249,10.919635084445723
2,concHashMap,18,47179.914944049335,10.76172355016329
2,concHashMap,19,47231.92575896982,10.762825336121379
2,concHashMap,20,53950.64379303239,10.895824903757479
2,concHashMap,21,46911.84045470709,10.756025384292107
2,concHashMap,22,41160.41076443526,10.625232169597782
2,concHashMap,23,35480.23023831006,10.47673092564457
2,concHashMap,24,29333.24650692367,10.286476844796615
2,concHashMap,25,31257.472489517026,10.350013746244542
2,concHashMap,26,48912.07321159119,10.797779540931735
2,concHashMap,27,36785.91187861238,10.512870221473612
2,concHashMap,28,36990.128074619446,10.518406347232494
2,concHashMap,29,33496.31523784226,10.419190718863264
2,concHashMap,30,33407.955570091726,10.416549341323195
2,concHashMap,31,25559.053169987128,10.148746864377612
3,concSkipListSet,1,1499587.6134063134,14.220700703878007
3,concSkipListSet,2,780085.9654733952,13.567159404738241
3,concSkipListSet,3,522056.9042025581,13.165531872805708
3,concSkipListSet,4,422199.2358193832,12.953232604397995
3,concSkipListSet,5,325173.64272521524,12.692114603940652
3,concSkipListSet,6,344286.22579667834,12.749228642126914
3,concSkipListSet,7,262028.41436125335,12.476208228623276
3,concSkipListSet,8,244385.24890637601,12.406501148101169
3,concSkipListSet,9,216248.9457863893,12.284185549806008
3,concSkipListSet,10,26994.37842069389,10.203383916667487
3,concSkipListSet,11,197487.17320810014,12.193428915432474
3,concSkipListSet,12,142174.0978698055,11.864807626945131
3,concSkipListSet,13,97636.60826044761,11.48900778671026
3,concSkipListSet,14,142087.03114831896,11.86419504425041
3,concSkipListSet,15,94963.1542961331,11.461244245835212
3,concSkipListSet,16,22850.723762399088,10.036738070323967
3,concSkipListSet,17,24296.96725254754,10.098106817118008
3,concSkipListSet,18,21306.669882553375,9.96677544270539
3,concSkipListSet,19,20698.722640428412,9.937827269157568
3,concSkipListSet,20,21940.0680712552,9.996069836434033
3,concSkipListSet,21,16553.71515029118,9.71436583599339
3,concSkipListSet,22,16600.574247064353,9.717192566942952
3,concSkipListSet,23,19207.756860530557,9.863069479581206
3,concSkipListSet,24,24255.695783123032,10.09640674644075
3,concSkipListSet,25,20083.942847525515,9.907675911478645
3,concSkipListSet,26,12353.040509449273,9.42165750685219
3,concSkipListSet,27,22834.88210921239,10.036044562882426
3,concSkipListSet,28,9868.644395636324,9.197117777061207
3,concSkipListSet,29,19677.420180020847,9.887227073599833
3,concSkipListSet,30,14524.104639783323,9.58356493712018
3,concSkipListSet,31,17449.518977835098,9.767067361510522
