num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_16,1,1003230.401894099,13.818735753319968
0,splitOrderHash_MaxLoad_16,2,480487.4064250776,13.08255629773596
0,splitOrderHash_MaxLoad_16,3,374822.4278747943,12.83420766713665
0,splitOrderHash_MaxLoad_16,4,178655.97112919507,12.0932172865101
0,splitOrderHash_MaxLoad_16,5,184507.9725894956,12.125447953396298
0,splitOrderHash_MaxLoad_16,6,259790.86835097746,12.467632233836383
0,splitOrderHash_MaxLoad_16,7,49202.64651195058,10.803702691927025
0,splitOrderHash_MaxLoad_16,8,258191.1130618884,12.461455337987033
0,splitOrderHash_MaxLoad_16,9,222099.32726113772,12.310879980887107
0,splitOrderHash_MaxLoad_16,10,170425.6892867003,12.046054640739165
0,splitOrderHash_MaxLoad_16,11,103325.6390174145,11.545640823899058
0,splitOrderHash_MaxLoad_16,12,62439.55070996891,11.041954179055256
0,splitOrderHash_MaxLoad_16,13,80402.33327571166,11.294798475588147
0,splitOrderHash_MaxLoad_16,14,26199.031421808337,10.173477720432562
0,splitOrderHash_MaxLoad_16,15,99520.80731278892,11.508122020005908
0,splitOrderHash_MaxLoad_16,16,8146.6342017862635,9.005360139558695
0,splitOrderHash_MaxLoad_16,17,8071.9735910854415,8.996153290358796
0,splitOrderHash_MaxLoad_16,18,8672.60942773353,9.067924996548507
0,splitOrderHash_MaxLoad_16,19,9348.113074027895,9.142929791651905
0,splitOrderHash_MaxLoad_16,20,6368.160826118578,8.759065982563124
0,splitOrderHash_MaxLoad_16,21,10033.53609103066,9.213688370273042
0,splitOrderHash_MaxLoad_16,22,13373.230136574113,9.501010236770869
0,splitOrderHash_MaxLoad_16,23,14188.653759248342,9.560197893155053
0,splitOrderHash_MaxLoad_16,24,12222.246395109538,9.411013045218068
0,splitOrderHash_MaxLoad_16,25,10168.026640229798,9.227003432872722
0,splitOrderHash_MaxLoad_16,26,12330.293546065423,9.419814403341778
0,splitOrderHash_MaxLoad_16,27,11915.301272435025,9.385578674352502
0,splitOrderHash_MaxLoad_16,28,10754.807909989142,9.283108181011334
0,splitOrderHash_MaxLoad_16,29,14818.920204560374,9.603660035504676
0,splitOrderHash_MaxLoad_16,30,9401.800125062746,9.14865645259005
0,splitOrderHash_MaxLoad_16,31,6684.903976033817,8.807607125339208
1,Refinable16,1,968766.9534216849,13.783779359802821
1,Refinable16,2,795310.8472446457,13.586488320038239
1,Refinable16,3,433041.03063765296,12.978587761473692
1,Refinable16,4,353803.20757987996,12.776496126748919
1,Refinable16,5,299348.31871016795,12.60936311986927
1,Refinable16,6,271492.7212801425,12.511690608715508
1,Refinable16,7,83193.63735061542,11.328926149733746
1,Refinable16,8,224199.6632521058,12.320292287621324
1,Refinable16,9,169186.1301210527,12.038754749514437
1,Refinable16,10,154859.4108838291,11.95027295774795
1,Refinable16,11,124872.00619365151,11.735044541238251
1,Refinable16,12,136966.41309618053,11.827491014871772
1,Refinable16,13,140107.8269836466,11.85016759788555
1,Refinable16,14,117158.0274337237,11.671278964283408
1,Refinable16,15,122733.26992114387,11.717768742446472
1,Refinable16,16,58213.04577641068,10.971864762834583
1,Refinable16,17,69419.13538466879,11.14791783449334
1,Refinable16,18,23666.426452438176,10.071812717406853
1,Refinable16,19,83072.41671782543,11.327467996956289
1,Refinable16,20,68487.38085764008,11.134404786223184
1,Refinable16,21,71737.14362780475,11.180763934678957
1,Refinable16,22,60561.57537614795,11.01141590124967
1,Refinable16,23,70954.84646435548,11.169798988420979
1,Refinable16,24,72597.60021372733,11.192687145359224
1,Refinable16,25,57969.267013400175,10.967668270013718
1,Refinable16,26,30391.97749048579,10.321933954227736
1,Refinable16,27,55678.171261600546,10.92734345074768
1,Refinable16,28,13616.700501897963,9.51905229645646
1,Refinable16,29,43329.22716690549,10.67658267859302
1,Refinable16,30,58666.06279732694,10.979616692071822
1,Refinable16,31,60623.36582139508,11.012435672353098
2,concHashMap,1,137922.09332636368,11.834444263612701
2,concHashMap,2,571951.4985129262,13.256809473957253
2,concHashMap,3,444397.0420932878,13.004473680769763
2,concHashMap,4,388492.8420193858,12.870030023959577
2,concHashMap,5,324612.0885541778,12.690386174756053
2,concHashMap,6,277261.7628302881,12.532717331112579
2,concHashMap,7,208972.44071451857,12.249957659642352
2,concHashMap,8,216830.84375386228,12.286872806665835
2,concHashMap,9,208946.24231077827,12.24983228403777
2,concHashMap,10,175820.4662055482,12.077218675008686
2,concHashMap,11,159844.2477649778,11.981955168635485
2,concHashMap,12,131058.50713875689,11.783399121858363
2,concHashMap,13,57345.138021145445,10.956843341651519
2,concHashMap,14,52000.592806757995,10.859010397628545
2,concHashMap,15,102546.43302487367,11.538070980105475
2,concHashMap,16,112459.75346572846,11.630350689648596
2,concHashMap,17,20324.195304135323,9.919567342199793
2,concHashMap,18,19164.776061508197,9.860829292982924
2,concHashMap,19,77246.86010825375,11.25476154808608
2,concHashMap,20,82780.97726254897,11.323953570772408
2,concHashMap,21,83160.2906285837,11.328525236778056
2,concHashMap,22,78224.61415709068,11.267339636049247
2,concHashMap,23,67470.7834639905,11.11944994558889
