num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_8,1,990883.8684106224,13.806352620179508
0,splitOrderHash_MaxLoad_8,2,749900.6381654431,13.527695994289843
0,splitOrderHash_MaxLoad_8,3,401237.41619153466,12.902308591418155
0,splitOrderHash_MaxLoad_8,4,423973.1370620358,12.957425376221256
0,splitOrderHash_MaxLoad_8,5,259608.09561885378,12.466928448298303
0,splitOrderHash_MaxLoad_8,6,287947.93901262654,12.570534975460433
0,splitOrderHash_MaxLoad_8,7,259210.39329992977,12.465395340264124
0,splitOrderHash_MaxLoad_8,8,211407.1045471554,12.261540958982968
0,splitOrderHash_MaxLoad_8,9,166696.94994590685,12.023932771906274
0,splitOrderHash_MaxLoad_8,10,170492.80946576077,12.046448401595049
0,splitOrderHash_MaxLoad_8,11,26929.43330508436,10.20097514232706
0,splitOrderHash_MaxLoad_8,12,55092.412011908775,10.916767272625187
0,splitOrderHash_MaxLoad_8,13,140318.77619576151,11.851672086044044
0,splitOrderHash_MaxLoad_8,14,39269.29270898823,10.578198136434256
0,splitOrderHash_MaxLoad_8,15,100621.53924793449,11.519121621562316
0,splitOrderHash_MaxLoad_8,16,72978.15836698234,11.197915474908847
0,splitOrderHash_MaxLoad_8,17,43928.798446326255,10.690325385043893
0,splitOrderHash_MaxLoad_8,18,27958.091938507852,10.23846195147648
0,splitOrderHash_MaxLoad_8,19,26922.32102714039,10.200710999475133
0,splitOrderHash_MaxLoad_8,20,19761.40865644554,9.891486257042628
0,splitOrderHash_MaxLoad_8,21,26475.064857290134,10.183958620222608
0,splitOrderHash_MaxLoad_8,22,22777.10281629765,10.033511047890052
0,splitOrderHash_MaxLoad_8,23,36891.1121932504,10.515725939045181
0,splitOrderHash_MaxLoad_8,24,16881.529142414944,9.733975353052637
0,splitOrderHash_MaxLoad_8,25,12029.643929757465,9.395129210006779
0,splitOrderHash_MaxLoad_8,26,7595.011505303179,8.935246929881021
0,splitOrderHash_MaxLoad_8,27,14845.350050385117,9.605441967275867
0,splitOrderHash_MaxLoad_8,28,21652.445340566985,9.982873675808387
0,splitOrderHash_MaxLoad_8,29,26230.849840188548,10.174691471885762
0,splitOrderHash_MaxLoad_8,30,14876.903295219205,9.607565174848371
0,splitOrderHash_MaxLoad_8,31,14182.083773568851,9.559734740881389
1,Refinable16,1,1056881.354499144,13.870833011153056
1,Refinable16,2,844359.2579770841,13.646333344120393
1,Refinable16,3,570776.2557077626,13.254752565450074
1,Refinable16,4,408962.82936843875,12.921379549155185
1,Refinable16,5,444853.7098575134,13.005500765207687
1,Refinable16,6,295667.2915102094,12.596990085959174
