num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_16,1,480111.38584151526,13.081773409800237
0,splitOrderHash_MaxLoad_16,2,308020.2307687569,12.637920744112737
0,splitOrderHash_MaxLoad_16,3,223462.18908029667,12.316997502349311
0,splitOrderHash_MaxLoad_16,4,169287.8061993195,12.039355540715263
0,splitOrderHash_MaxLoad_16,5,174060.4651243749,12.067158018547074
0,splitOrderHash_MaxLoad_16,6,136590.74952807894,11.824744504411994
0,splitOrderHash_MaxLoad_16,7,118336.89330154014,11.681290863575288
0,splitOrderHash_MaxLoad_16,8,99648.24170677508,11.509401680796612
0,splitOrderHash_MaxLoad_16,9,87742.31136061125,11.382159517667178
0,splitOrderHash_MaxLoad_16,10,38054.11066211489,10.546764390624574
0,splitOrderHash_MaxLoad_16,11,9247.18568838963,9.132074534309256
0,splitOrderHash_MaxLoad_16,12,66153.14187732032,11.099727664670977
0,splitOrderHash_MaxLoad_16,13,37194.521395776486,10.523916755108228
0,splitOrderHash_MaxLoad_16,14,16571.631124108426,9.71544754396503
0,splitOrderHash_MaxLoad_16,15,64023.06879214719,11.066998747272658
0,splitOrderHash_MaxLoad_16,16,43981.272774052806,10.691519203527493
0,splitOrderHash_MaxLoad_16,17,10407.083477297987,9.25024195687003
0,splitOrderHash_MaxLoad_16,18,10432.141009163592,9.252646801057788
0,splitOrderHash_MaxLoad_16,19,30099.149608726104,10.312252198136076
0,splitOrderHash_MaxLoad_16,20,29451.905921187878,10.290513904173709
0,splitOrderHash_MaxLoad_16,21,16348.98410682557,9.701921040255884
0,splitOrderHash_MaxLoad_16,22,8120.148972253045,9.002103779324013
0,splitOrderHash_MaxLoad_16,23,14814.200299839415,9.60334147946464
0,splitOrderHash_MaxLoad_16,24,14398.651134361733,9.57488980995179
0,splitOrderHash_MaxLoad_16,25,11211.863407213534,9.324727729478889
0,splitOrderHash_MaxLoad_16,26,15401.485935363044,9.642219273056215
0,splitOrderHash_MaxLoad_16,27,13412.524454385211,9.503944210190616
0,splitOrderHash_MaxLoad_16,28,10823.18551459485,9.289445918922047
0,splitOrderHash_MaxLoad_16,29,8475.827533183288,9.044973571515209
0,splitOrderHash_MaxLoad_16,30,12026.006961614909,9.394826830479682
0,splitOrderHash_MaxLoad_16,31,15548.85918020195,9.651742550298827
1,Refinable16,1,541538.7281421431,13.202169862980503
1,Refinable16,2,350690.1582313994,12.767658372522057
1,Refinable16,3,247951.30236421566,12.420987644431074
1,Refinable16,4,195799.32135955215,12.184845543084554
1,Refinable16,5,176665.02368194645,12.08201069690344
1,Refinable16,6,134827.58248751497,11.811752074388869
1,Refinable16,7,134889.96351226486,11.812214639963761
1,Refinable16,8,102001.57694437956,11.532743552385915
1,Refinable16,9,96196.02441070315,11.474143309507776
1,Refinable16,10,78275.92576937408,11.267995373264545
1,Refinable16,11,90766.257825186,11.416042885670553
1,Refinable16,12,76685.23471816642,11.247464461889564
1,Refinable16,13,76380.48173169828,11.243482467799396
1,Refinable16,14,61600.289274958435,11.028421845532637
1,Refinable16,15,52480.600546008165,10.868198866883445
1,Refinable16,16,69114.0409320996,11.143513186394737
1,Refinable16,17,60490.029730849616,11.010233832601081
1,Refinable16,18,63255.587998643794,11.054938750491974
1,Refinable16,19,42246.464182180265,10.651275941287551
1,Refinable16,20,48247.226508184176,10.78409362341933
1,Refinable16,21,43678.841707004074,10.684619092370394
1,Refinable16,22,51877.283248928994,10.856636271001578
1,Refinable16,23,57218.28719346018,10.954628832452132
